headroom_bytes	size	fuzzy_pct	function	unit	source_path	pp_value
1024.0	1024	0.0	fn_800D923C	main/game/gs_gfx_layer_candidate_800D892C	src/game/gs_gfx_layer_candidate_800D892C.c	0.04104
1020.0	1020	0.0	fn_801C9F5C	main/game/gs_range_801C766C	src/game/gs_range_801C766C.c	0.04088
1020.0	1020	0.0	fn_80071EA4	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.04088
1019.1	1684	39.48	fightTrainerAiSelectFightActionItem	main/game/fight_trainer_ai_irekae	src/game/fight_trainer_ai_irekae.c	0.04084
1016.6	1484	31.49	fightTrainerAiGetFightPokemonIrekaeModosuValue	main/game/fight_trainer_ai_irekae	src/game/fight_trainer_ai_irekae.c	0.04074
1016.0	1016	0.0	fn_8015E8B0	main/musyx/musyx_candidate_8015D678	src/musyx/musyx_candidate_8015D678.c	0.04072
1016.0	1016	0.0	fn_8008F524	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.04072
1012.0	1012	0.0	fn_8010B16C	main/game/gs_range_80109C88	src/game/gs_range_80109C88.c	0.04056
1012.0	1012	0.0	fn_800495C8	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.04056
1008.0	1012	0.4	fn_801D6A64	main/game/wazaViewer_candidate_801D53D8	src/game/wazaViewer_candidate_801D53D8.c	0.0404
1008.0	1012	0.4	fn_8018AACC	main/game/people/people	src/game/people/people.c	0.0404
996.0	996	0.0	heroMoveMain	main/game/hero_move	src/game/hero_move.c	0.03992
996.0	996	0.0	fn_800832C8	main/game/menu/cardesavedata	src/game/menu/cardesavedata.c	0.03992
992.0	992	0.0	fn_80093B4C	main/game/gbaCommunication_candidate_800937F4	src/game/gbaCommunication_candidate_800937F4.c	0.03976
988.1	2376	58.41	logVsnprintf_float	main/game/gs_log	src/game/gs_log.c	0.0396
988.0	992	0.4	battleCameraStartWaza	main/game/wazaSequenceCamera	src/game/wazaSequenceCamera.c	0.0396
988.0	988	0.0	ScreenReport	main/dolphin/sdk_range_8009BD84	src/dolphin/sdk_range_8009BD84.c	0.0396
984.0	984	0.0	fn_801C89F8	main/game/gs_range_801C766C	src/game/gs_range_801C766C.c	0.03944
984.0	984	0.0	fn_80008868	main/game/gs_task_residual_80008868	src/game/gs_task_residual_80008868.c	0.03944
984.0	984	0.0	floorEventCtrlDoor	main/game/floor_event	src/game/floor_event.c	0.03944
984.0	984	0.0	OSInit	main/dolphin/sdk_range_80098108	src/dolphin/sdk_range_80098108.c	0.03944
980.0	984	0.41	fn_801D6E58	main/game/wazaViewer_candidate_801D53D8	src/game/wazaViewer_candidate_801D53D8.c	0.03928
978.4	984	0.57	fn_80181478	main/game/people/people	src/game/people/people.c	0.03921
976.2	1008	3.16	fn_8006D550	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.03912
976.0	980	0.41	fn_801870E8	main/game/people/people	src/game/people/people.c	0.03912
976.0	976	0.0	fn_80043FA8	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03912
976.0	976	0.0	fn_800181C4	main/game/menuPokemon	src/game/menuPokemon.c	0.03912
972.0	972	0.0	GSsplineCreate	main/game/gs_spline	src/game/gs_spline.c	0.03896
968.8	1448	33.09	fn_80198038	main/hsd/hsd_displayfunc	src/hsd/hsd_displayfunc.c	0.03883
968.0	972	0.41	fn_8018A700	main/game/people/people	src/game/people/people.c	0.0388
968.0	968	0.0	fn_80197C70	main/hsd/hsd_displayfunc	src/hsd/hsd_displayfunc.c	0.0388
968.0	968	0.0	SetupEnvelopeModelMtx	main/hsd/hsd_pobj_range_801AA608	src/hsd/hsd_pobj_range_801AA608.c	0.0388
964.5	988	2.38	fadeDaemon	main/game/effect/fade_candidate_801C43F4	src/game/effect/fade_candidate_801C43F4.c	0.03866
964.2	1244	22.5	fn_8001DACC	main/game/menuSub	src/game/menuSub.c	0.03864
964.0	968	0.41	_wazaSequenceCameraSelectDuration__FUcPff	main/game/wazaSequenceCamera	src/game/wazaSequenceCamera.c	0.03864
962.3	1532	37.19	fn_8002E460	main/game/menuPokemonChange	src/game/menuPokemonChange.c	0.03857
960.7	1436	33.1	_fsysGetFilename	main/game/fsys/fsys_file_candidate_8017D410	src/game/fsys/fsys_file_candidate_8017D410.c	0.0385
958.6	1292	25.81	ReverbHICreate	main/musyx/musyx_candidate_801644E0	src/musyx/musyx_candidate_801644E0.c	0.03842
950.7	2628	63.82	fn_8001F304	main/game/gs_pcbox_range_8001E3E0	src/game/gs_pcbox_range_8001E3E0.c	0.0381
948.0	948	0.0	salInitDspCtrl	main/musyx/musyx_candidate_80158BB4	src/musyx/musyx_candidate_80158BB4.c	0.03799
948.0	948	0.0	__num2dec_internal	main/dolphin/sdk_range_800C5458	src/dolphin/sdk_range_800C5458.c	0.03799
944.0	944	0.0	fn_8015F270	main/musyx/musyx_candidate_8015D678	src/musyx/musyx_candidate_8015D678.c	0.03783
940.0	944	0.42	fn_80188214	main/game/people/people	src/game/people/people.c	0.03767
932.0	936	0.43	fn_8018DCA8	main/game/people/people	src/game/people/people.c	0.03735
932.0	932	0.0	pokemonSetWazaStatus	main/game/pokemon_range_801237B8	src/game/pokemon_range_801237B8.c	0.03735
931.8	1252	25.57	_lightningRenderMain	main/game/effect/effect_visual_candidate_8013814C	src/game/effect/effect_visual_candidate_8013814C.c	0.03735
928.0	928	0.0	__ieee754_rem_pio2	main/crt/math_range_800CB2B4	src/crt/math_range_800CB2B4.c	0.03719
925.2	2660	65.22	fn_8002C408	main/game/menuShop	src/game/menuShop.c	0.03708
924.0	928	0.43	fn_8018ECEC	main/game/people/people	src/game/people/people.c	0.03703
924.0	924	0.0	getEvoPokemonLevelUp	main/game/pokemon_range_8012640C	src/game/pokemon_range_8012640C.c	0.03703
920.5	2948	68.78	fn_8007480C	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.03689
920.0	924	0.43	fn_80186284	main/game/people/people	src/game/people/people.c	0.03687
920.0	920	0.0	fn_80062334	main/game/menu/menuCB_BattleStart	src/game/menu/menuCB_BattleStart.c	0.03687
920.0	920	0.0	fn_8000D710	main/game/gs_range_8000D290	src/game/gs_range_8000D290.c	0.03687
916.4	1188	22.86	fn_8006DC28	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.03673
916.0	916	0.0	VIConfigurePan	main/dolphin/vi/VI_candidate_800A9038	src/dolphin/vi/VI_candidate_800A9038.c	0.03671
912.0	912	0.0	fn_80099400	main/dolphin/sdk_range_80098108	src/dolphin/sdk_range_80098108.c	0.03655
904.0	904	0.0	fn_801E03D4	main/game/field_range_801DF790	src/game/field_range_801DF790.c	0.03623
904.0	904	0.0	fn_80109C88	main/game/gs_range_80109C88	src/game/gs_range_80109C88.c	0.03623
904.0	904	0.0	fn_8003D8CC	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03623
902.4	1296	30.37	fightTrainerAiWazaValueTedasuke	main/game/fight_trainer_ai_waza_value_candidate_80241660	src/game/fight_trainer_ai_waza_value_candidate_80241660.c	0.03617
900.0	904	0.44	fn_80188FA0	main/game/people/people	src/game/people/people.c	0.03607
900.0	904	0.44	_wazaSequenceEffectEntryStart	main/game/wazaSequenceEntry	src/game/wazaSequenceEntry.c	0.03607
899.0	1204	25.34	fn_800D963C	main/game/gs_gfx_layer_candidate_800D892C	src/game/gs_gfx_layer_candidate_800D892C.c	0.03603
896.0	896	0.0	fn_80076F2C	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.03591
893.0	1140	21.67	fn_8006C164	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.03579
891.7	988	9.75	_matGSmatEnableEnvMapExt	main/game/gs_material_candidate_800DF498	src/game/gs_material_candidate_800DF498.c	0.03574
888.0	888	0.0	fn_800B80CC	main/dolphin/sdk_range_800B771C	src/dolphin/sdk_range_800B771C.c	0.03559
888.0	888	0.0	fn_800776E4	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.03559
888.0	888	0.0	cameraReturn	main/game/camera_candidate_8017707C	src/game/camera_candidate_8017707C.c	0.03559
887.4	916	3.13	fn_801B7178	main/hsd/hsd_texp_candidate_801B4300	src/hsd/hsd_texp_candidate_801B4300.c	0.03557
884.2	2092	57.73	fightMenuFightTrainerAgbHeroOpenMenu	main/game/fight_menu	src/game/fight_menu.c	0.03544
884.0	884	0.0	psInitDataBankLocate	main/game/ps_candidate_801698F8	src/game/ps_candidate_801698F8.c	0.03543
884.0	884	0.0	fn_801E40F8	main/dolphin/thp/THP_range_801E1B54	src/dolphin/thp/THP_range_801E1B54.c	0.03543
880.1	1360	35.29	fn_8020A8E0	main/game/fight_out_pokemon_suffix_8020A8E0	src/game/fight_out_pokemon_suffix_8020A8E0.c	0.03527
880.0	884	0.45	wazaSequenceEntryStop	main/game/wazaSequenceEntry	src/game/wazaSequenceEntry.c	0.03527
880.0	880	0.0	fn_80039128	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03527
880.0	880	0.0	_modelParseJObjDispSub__FP9_HSD_JObjP5GSmtxP5GSmtx12HSD_TrspMaskbPFP9_HSD_PObjP5GSmtxP5GSmtxP5GSmtxPv_vPv	main/game/gs_model_parse_candidate_800EA820	src/game/gs_model_parse_candidate_800EA820.c	0.03527
876.0	880	0.45	_wazaSequenceCameraCalculateParams__FP13ModelSequenceiP24wazaSequenceCameraParams	main/game/wazaSequenceCamera	src/game/wazaSequenceCamera.c	0.03511
872.0	872	0.0	_vtrTexDispFunc__Fv	main/game/gs_candidate_801E1300	src/game/gs_candidate_801E1300.c	0.03495
869.4	1344	35.32	fn_801985E0	main/hsd/hsd_displayfunc	src/hsd/hsd_displayfunc.c	0.03484
868.3	1004	13.51	fn_8013DE6C	main/game/effect/effect_visual_candidate_8013DE6C	src/game/effect/effect_visual_candidate_8013DE6C.c	0.0348
868.2	1772	51.01	fn_80093F64	main/game/gbaCommunication_candidate_800937F4	src/game/gbaCommunication_candidate_800937F4.c	0.0348
868.0	868	0.0	fn_8000D3AC	main/game/gs_range_8000D290	src/game/gs_range_8000D290.c	0.03479
867.7	1244	30.25	fn_8006F720	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.03478
864.0	864	0.0	fn_8019D620	main/hsd/hsd_jobj	src/hsd/hsd_jobj.c	0.03463
864.0	864	0.0	fn_8009AC50	main/dolphin/sdk_candidate_8009AC50	src/dolphin/sdk_candidate_8009AC50.c	0.03463
862.4	920	6.27	fightOutPokemonGetOutOkWazaBanmeAry	main/game/fight_pokemon_range_801FDB78	src/game/fight_pokemon_range_801FDB78.c	0.03456
856.9	1108	22.66	fn_8001E644	main/game/gs_pcbox_range_8001E3E0	src/game/gs_pcbox_range_8001E3E0.c	0.03434
856.0	856	0.0	fn_800B7D74	main/dolphin/sdk_range_800B771C	src/dolphin/sdk_range_800B771C.c	0.03431
856.0	856	0.0	HSD_TObjSetup	main/hsd/hsd_tobj_candidate_801BBDDC	src/hsd/hsd_tobj_candidate_801BBDDC.c	0.03431
852.0	856	0.47	fn_80185B90	main/game/people/people	src/game/people/people.c	0.03415
852.0	852	0.0	fn_800D1070	main/game/gs_range_800D1070	src/game/gs_range_800D1070.c	0.03415
848.0	848	0.0	fn_800B7874	main/dolphin/sdk_range_800B771C	src/dolphin/sdk_range_800B771C.c	0.03399
848.0	848	0.0	fn_80071AE4	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.03399
848.0	848	0.0	fn_8003D4C8	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03399
844.0	844	0.0	pokemonCreate	main/game/pokemon_range_801240C4	src/game/pokemon_range_801240C4.c	0.03383
841.5	2192	61.61	fn_8006CCC0	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.03373
840.0	840	0.0	fn_8017FDB0	main/game/gs_range_8017F2C4	src/game/gs_range_8017F2C4.c	0.03367
840.0	840	0.0	fn_800E27B0	main/game/gs_mem	src/game/gs_mem.c	0.03367
840.0	840	0.0	fn_80060A28	main/game/menu/menuCB_BattleStart	src/game/menu/menuCB_BattleStart.c	0.03367
836.0	836	0.0	__OSDispatchInterrupt	main/dolphin/os/OSInterrupt		0.03351
836.0	836	0.0	SIInterruptHandler_800CFA60	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.03351
832.0	832	0.0	fn_801CF9C8	main/game/field_candidate_801CBA90	src/game/field_candidate_801CBA90.c	0.03335
832.0	832	0.0	fn_801A958C	main/hsd/hsd_mobj_candidate_801A958C	src/hsd/hsd_mobj_candidate_801A958C.c	0.03335
832.0	832	0.0	__OSReboot	main/dolphin/os/OSReset	src/dolphin/os/OSReset.c	0.03335
829.0	1408	41.12	fn_8007AB10	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.03323
828.9	1988	58.31	fn_80087C64	main/game/menu/cardesavedata	src/game/menu/cardesavedata.c	0.03322
828.0	828	0.0	fn_801AF224	main/hsd/hsd_robj_range_801AEBE4		0.03318
828.0	828	0.0	dbgMenuFightWazaEditSub	main/game/fight_range_80051710	src/game/fight_range_80051710.c	0.03318
828.0	828	0.0	__ieee754_fmod	main/crt/math_range_800CB2B4	src/crt/math_range_800CB2B4.c	0.03318
824.1	1152	28.46	HSD_TExpMakeDag	main/hsd/hsd_texp_candidate_801B4300	src/hsd/hsd_texp_candidate_801B4300.c	0.03303
824.0	824	0.0	fn_80089048	main/game/pokeconv	src/game/pokeconv.c	0.03302
824.0	824	0.0	double2hex	main/crt/printf_candidate_800C8864	src/crt/printf_candidate_800C8864.c	0.03302
821.9	872	5.74	menuFightDrawSecretWazaDoc	main/game/menuFight	src/game/menuFight.c	0.03294
820.0	824	0.49	fn_8018E9B4	main/game/people/people	src/game/people/people.c	0.03286
820.0	824	0.49	fn_80183350	main/game/people/people	src/game/people/people.c	0.03286
820.0	824	0.49	fn_80183018	main/game/people/people	src/game/people/people.c	0.03286
820.0	824	0.49	GScolsy2UtilChkInTri	main/game/GScolsys2Util	src/game/GScolsys2Util.c	0.03286
820.0	820	0.0	fn_8009D904	main/dolphin/sdk_range_8009BD84	src/dolphin/sdk_range_8009BD84.c	0.03286
820.0	820	0.0	fn_800798E8	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.03286
816.0	816	0.0	particleSort	main/game/gs_dvd_candidate_80167FA8	src/game/gs_dvd_candidate_80167FA8.c	0.0327
812.0	812	0.0	fn_80159EF0	main/musyx/musyx_candidate_80158BB4	src/musyx/musyx_candidate_80158BB4.c	0.03254
812.0	812	0.0	fn_8010AB00	main/game/gs_range_80109C88	src/game/gs_range_80109C88.c	0.03254
812.0	812	0.0	fn_8004A47C	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03254
812.0	812	0.0	fn_80034830	main/game/gs_range_80033278	src/game/gs_range_80033278.c	0.03254
812.0	812	0.0	_fsysInitTOC	main/game/gs_range_8017A5FC	src/game/gs_range_8017A5FC.c	0.03254
808.0	812	0.49	fn_801123D4	main/game/floor	src/game/floor.c	0.03238
806.9	1776	54.57	salCalcVolume	main/musyx/musyx_candidate_8015D678	src/musyx/musyx_candidate_8015D678.c	0.03234
804.0	808	0.5	wazaSequenceEntryUpdate	main/game/wazaSequenceEntry	src/game/wazaSequenceEntry.c	0.03222
804.0	804	0.0	pokemonGetEffortFromPokemon	main/game/pokemon_range_801226D0	src/game/pokemon_range_801226D0.c	0.03222
804.0	804	0.0	fn_8019D9DC	main/hsd/hsd_jobj	src/hsd/hsd_jobj.c	0.03222
804.0	804	0.0	fn_80034280	main/game/gs_range_80033278	src/game/gs_range_80033278.c	0.03222
804.0	804	0.0	DoneCallback	main/dolphin/sdk_candidate_800B0694	src/dolphin/sdk_candidate_800B0694.c	0.03222
800.0	800	0.0	fn_80068418	main/game/menu/menuCB_range_800676EC	src/game/menu/menuCB_range_800676EC.c	0.03206
800.0	800	0.0	fn_8004B278	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03206
798.4	1304	38.77	CalcDistance	main/hsd/hsd_texp_candidate_801B4300	src/hsd/hsd_texp_candidate_801B4300.c	0.032
798.1	900	11.32	fn_801B7CA0	main/hsd/hsd_texp_candidate_801B4300	src/hsd/hsd_texp_candidate_801B4300.c	0.03199
796.0	796	0.0	modifyDirGenBase	main/game/ps_candidate_80172930	src/game/ps_candidate_80172930.c	0.0319
796.0	796	0.0	fn_801BDA58	main/hsd/hsd_tobj_candidate_801BBDDC	src/hsd/hsd_tobj_candidate_801BBDDC.c	0.0319
796.0	796	0.0	fn_800439BC	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.0319
792.0	796	0.5	fn_801DF474	main/game/gs_range_801DE698	src/game/gs_range_801DE698.c	0.03174
792.0	792	0.0	menuCBBattleStartInit	main/game/menu/menuCB_BattleStart	src/game/menu/menuCB_BattleStart.c	0.03174
791.7	1408	43.77	fn_8017C8FC	main/game/fsys/fsys_file_candidate_8017C8FC	src/game/fsys/fsys_file_candidate_8017C8FC.c	0.03173
788.0	788	0.0	longlong2str_800C9BB0	main/crt/printf_candidate_800C8864	src/crt/printf_candidate_800C8864.c	0.03158
788.0	788	0.0	_modelParseDObjDisp__FP9_HSD_DObjP5GSmtxP5GSmtxbPFP9_HSD_PObjP5GSmtxP5GSmtxP5GSmtxPv_vPv	main/game/gs_model_parse_candidate_800EA820	src/game/gs_model_parse_candidate_800EA820.c	0.03158
787.8	1180	33.24	fn_8006F284	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.03157
784.0	788	0.51	fn_80187D48	main/game/people/people	src/game/people/people.c	0.03142
784.0	784	0.0	HSD_MtxSRT	main/hsd/hsd_mobj_range_801A86B4	src/hsd/hsd_mobj_range_801A86B4.c	0.03142
780.0	780	0.0	floorEventCtrlTresure	main/game/floor_event	src/game/floor_event.c	0.03126
776.0	780	0.51	fn_801D5A94	main/game/wazaViewer_candidate_801D53D8	src/game/wazaViewer_candidate_801D53D8.c	0.0311
776.0	776	0.0	fn_800A09B0	main/dolphin/sdk_range_800A09B0	src/dolphin/sdk_range_800A09B0.c	0.0311
772.0	776	0.52	fn_80181EB0	main/game/people/people	src/game/people/people.c	0.03094
772.0	772	0.0	fn_8009DC38	main/dolphin/sdk_range_8009BD84	src/dolphin/sdk_range_8009BD84.c	0.03094
770.2	1268	39.26	fn_8012DE94	main/game/hero_move	src/game/hero_move.c	0.03087
768.0	772	0.52	winSeqMoveMenu	main/game/win_sequence_candidate_80107170	src/game/win_sequence_candidate_80107170.c	0.03078
768.0	772	0.52	fn_8010FAF4	main/game/GScolsys2Human_range_8010FAF4	src/game/GScolsys2Human_range_8010FAF4.c	0.03078
768.0	772	0.52	fn_80020618	main/game/gs_title_candidate_80020618	src/game/gs_title_candidate_80020618.c	0.03078
768.0	768	0.0	fn_800E24B0	main/game/gs_mem	src/game/gs_mem.c	0.03078
767.5	2584	70.3	menuPokemonDrawItem	main/game/menuPokemon	src/game/menuPokemon.c	0.03076
764.0	764	0.0	fn_80168638	main/game/gs_dvd_candidate_80167FA8	src/game/gs_dvd_candidate_80167FA8.c	0.03062
764.0	764	0.0	fn_800492CC	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03062
764.0	764	0.0	fn_8003AFDC	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03062
764.0	764	0.0	CompleteTransfer	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.03062
760.0	764	0.52	wazaSequenceLoadData	main/game/wazaSequence_candidate_801DC014	src/game/wazaSequence_candidate_801DC014.c	0.03046
760.0	764	0.52	fn_8002217C	main/game/gs_title_candidate_8002217C	src/game/gs_title_candidate_8002217C.c	0.03046
760.0	760	0.0	modifyDir	main/game/ps_candidate_80172930	src/game/ps_candidate_80172930.c	0.03046
760.0	760	0.0	menuFightPokemonSelectSub	main/game/gs_task_residual_80007364	src/game/gs_task_residual_80007364.c	0.03046
760.0	760	0.0	floorEventGetTresure	main/game/floor_event	src/game/floor_event.c	0.03046
760.0	760	0.0	HSD_PObjDisp	main/hsd/hsd_pobj_range_801AA608	src/hsd/hsd_pobj_range_801AA608.c	0.03046
760.0	760	0.0	GSpartGetTransform	main/game/gs_part	src/game/gs_part.c	0.03046
759.1	2092	63.71	fn_8015F620	main/musyx/musyx_candidate_8015D678	src/musyx/musyx_candidate_8015D678.c	0.03042
756.0	756	0.0	PObjSetupMtx	main/hsd/hsd_pobj_range_801AA608	src/hsd/hsd_pobj_range_801AA608.c	0.0303
752.0	756	0.53	fightTrainerSortFightTrainerDataIdToHeroTemotiPokemon	main/game/fight_trainer_range_801F99C8	src/game/fight_trainer_range_801F99C8.c	0.03014
752.0	752	0.0	fn_80040018	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.03014
748.9	1112	32.65	HSD_JObjResolveRefsAll	main/hsd/hsd_jobj_residual_801A05EC	src/hsd/hsd_jobj_residual_801A05EC.c	0.03001
748.0	752	0.53	fn_80184A90	main/game/people/people	src/game/people/people.c	0.02998
746.0	1224	39.06	fn_8017CED8	main/game/fsys/fsys_file_candidate_8017CED8	src/game/fsys/fsys_file_candidate_8017CED8.c	0.0299
744.0	748	0.53	fn_801845E4	main/game/people/people	src/game/people/people.c	0.02982
744.0	744	0.0	fn_801909A8	main/game/gs_flag_candidate_801909A8	src/game/gs_flag_candidate_801909A8.c	0.02982
744.0	744	0.0	fn_80053778	main/game/menu/menuCB_range_8005344C	src/game/menu/menuCB_range_8005344C.c	0.02982
744.0	744	0.0	__OSUnhandledException	main/dolphin/sdk_range_8009BD84	src/dolphin/sdk_range_8009BD84.c	0.02982
740.0	744	0.54	fn_80187A60	main/game/people/people	src/game/people/people.c	0.02966
736.0	736	0.0	fn_801AD7CC	main/hsd/hsd_pobj_range_801AA608	src/hsd/hsd_pobj_range_801AA608.c	0.0295
736.0	736	0.0	fn_8019CB70	main/hsd/hsd_initialize_candidate_8019C7B8	src/hsd/hsd_initialize_candidate_8019C7B8.c	0.0295
736.0	736	0.0	fn_80076054	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.0295
736.0	736	0.0	fn_800558B8	main/game/menu/menuCB_suffix_800552D4	src/game/menu/menuCB_suffix_800552D4.c	0.0295
736.0	736	0.0	__DVDInterruptHandler	main/dolphin/dvd/DVDLow		0.0295
736.0	736	0.0	TRKDoReadRegisters	main/trk/TRKDispatch_range_800BF53C		0.0295
736.0	736	0.0	Link	main/dolphin/sdk_range_8009E7B0	src/dolphin/sdk_range_8009E7B0.c	0.0295
732.4	880	16.77	fn_8001EC08	main/game/gs_pcbox_range_8001E3E0	src/game/gs_pcbox_range_8001E3E0.c	0.02935
732.0	736	0.54	fn_801B0BD8	main/hsd/hsd_shadow_candidate_801B06DC	src/hsd/hsd_shadow_candidate_801B06DC.c	0.02934
732.0	732	0.0	fn_8015AD1C	main/musyx/musyx_candidate_8015AD1C	src/musyx/musyx_candidate_8015AD1C.c	0.02934
732.0	732	0.0	fn_80072D58	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.02934
731.2	1096	33.29	fightTrainerAiWazaValueJikoanji	main/game/fight_trainer_ai_waza_value_prefix	src/game/fight_trainer_ai_waza_value_prefix.c	0.02931
728.0	728	0.0	fn_8008F91C	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.02918
728.0	728	0.0	fn_80079C1C	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.02918
728.0	728	0.0	fn_800730F8	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.02918
728.0	728	0.0	SetInterruptMask	main/dolphin/os/OSInterrupt		0.02918
725.2	1224	40.75	fn_8017B6B8	main/game/fsys/fsys_file_candidate_8017B1CC	src/game/fsys/fsys_file_candidate_8017B1CC.c	0.02906
724.0	728	0.55	fn_80188CA0	main/game/people/people	src/game/people/people.c	0.02902
724.0	724	0.0	setFbbRegs	main/dolphin/vi/VI_candidate_800A9038	src/dolphin/vi/VI_candidate_800A9038.c	0.02902
724.0	724	0.0	fn_801BF1F0	main/hsd/hsd_util	src/hsd/hsd_util.c	0.02902
724.0	724	0.0	fn_800767B8	main/game/menu/menu_range_8007109C	src/game/menu/menu_range_8007109C.c	0.02902
724.0	724	0.0	fn_800676EC	main/game/menu/menuCB_range_800676EC	src/game/menu/menuCB_range_800676EC.c	0.02902
720.0	720	0.0	menuModelInit	main/game/gs_range_80109C88	src/game/gs_range_80109C88.c	0.02886
720.0	720	0.0	fn_8010B718	main/game/gs_range_80109C88	src/game/gs_range_80109C88.c	0.02886
